,AAPL,GOOG,MSFT
2025-07-02 13:30:00+00:00,208.7949981689453,176.39500427246094,
2025-07-02 13:31:00+00:00,208.88999938964844,176.94000244140625,
2025-07-02 13:32:00+00:00,209.29510498046875,176.75,
2025-07-02 13:33:00+00:00,209.82229614257812,176.4250030517578,
2025-07-02 13:34:00+00:00,209.6699981689453,176.33999633789062,
2025-07-02 13:35:00+00:00,210.3800048828125,176.52999877929688,
2025-07-02 13:36:00+00:00,210.72000122070312,176.6699981689453,
2025-07-02 13:37:00+00:00,210.78509521484375,176.5050048828125,
2025-07-02 13:38:00+00:00,210.85499572753906,176.63499450683594,
2025-07-02 13:39:00+00:00,211.05239868164062,176.6649932861328,
2025-07-02 13:40:00+00:00,211.1240997314453,176.4199981689453,
2025-07-02 13:41:00+00:00,211.3800048828125,176.69000244140625,
2025-07-02 13:42:00+00:00,211.72000122070312,176.64999389648438,
2025-07-02 13:43:00+00:00,211.69000244140625,176.42999267578125,
2025-07-02 13:44:00+00:00,211.42999267578125,176.5,
2025-07-02 13:45:00+00:00,211.8699951171875,176.4499969482422,
2025-07-02 13:46:00+00:00,211.64500427246094,176.8000030517578,
2025-07-02 13:47:00+00:00,211.8249969482422,176.77000427246094,
2025-07-02 13:48:00+00:00,212.07000732421875,177.04400634765625,
2025-07-02 13:49:00+00:00,212.27810668945312,177.08999633789062,
2025-07-02 13:50:00+00:00,212.50999450683594,177.09500122070312,
2025-07-02 13:51:00+00:00,212.7100067138672,177.08999633789062,
2025-07-02 13:52:00+00:00,212.9199981689453,177.0500030517578,
2025-07-02 13:53:00+00:00,213.0699005126953,177.41000366210938,
2025-07-02 13:54:00+00:00,212.99549865722656,177.25,
2025-07-02 13:55:00+00:00,212.99000549316406,177.1699981689453,
2025-07-02 13:56:00+00:00,212.5500030517578,177.27000427246094,
2025-07-02 13:57:00+00:00,212.8603057861328,177.32000732421875,
2025-07-02 13:58:00+00:00,212.6999969482422,177.35499572753906,
2025-07-02 13:59:00+00:00,212.6199951171875,177.27999877929688,
2025-07-02 14:00:00+00:00,212.60009765625,177.2100067138672,
2025-07-02 14:01:00+00:00,212.2550048828125,177.39999389648438,
2025-07-02 14:02:00+00:00,212.4499969482422,177.55999755859375,
2025-07-02 14:03:00+00:00,212.40980529785156,177.63999938964844,
2025-07-02 14:04:00+00:00,212.27999877929688,177.72000122070312,
2025-07-02 14:05:00+00:00,212.38999938964844,177.66000366210938,
2025-07-02 14:06:00+00:00,212.14500427246094,177.58999633789062,
2025-07-02 14:07:00+00:00,211.77769470214844,177.58169555664062,
2025-07-02 14:08:00+00:00,211.63999938964844,177.52999877929688,
2025-07-02 14:09:00+00:00,211.77000427246094,177.60000610351562,
2025-07-02 14:10:00+00:00,212.30999755859375,177.6750030517578,
2025-07-02 14:11:00+00:00,212.25,177.91000366210938,
2025-07-02 14:12:00+00:00,212.43080139160156,177.8699951171875,
2025-07-02 14:13:00+00:00,212.25439453125,178.02999877929688,
2025-07-02 14:14:00+00:00,212.39370727539062,177.92999267578125,
2025-07-02 14:15:00+00:00,212.72520446777344,177.8800048828125,
2025-07-02 14:16:00+00:00,212.80999755859375,177.85000610351562,
2025-07-02 14:17:00+00:00,212.8300018310547,177.88999938964844,
2025-07-02 14:18:00+00:00,212.60000610351562,177.66990661621094,
2025-07-02 14:19:00+00:00,212.4199981689453,177.64999389648438,
2025-07-02 14:20:00+00:00,212.1781005859375,177.60000610351562,
2025-07-02 14:21:00+00:00,211.875,177.48500061035156,
2025-07-02 14:22:00+00:00,211.875,177.7899932861328,
2025-07-02 14:23:00+00:00,211.718505859375,177.6699981689453,
2025-07-02 14:24:00+00:00,211.77999877929688,177.64500427246094,
2025-07-02 14:25:00+00:00,211.91000366210938,177.72999572753906,
2025-07-02 14:26:00+00:00,212.13900756835938,177.74000549316406,
2025-07-02 14:27:00+00:00,212.2100067138672,177.74000549316406,
2025-07-02 14:28:00+00:00,212.4199981689453,177.72000122070312,
2025-07-02 14:29:00+00:00,212.3000030517578,177.92649841308594,
2025-07-02 14:30:00+00:00,212.26499938964844,178.0,
2025-07-02 14:31:00+00:00,212.47000122070312,177.8800048828125,
2025-07-02 14:32:00+00:00,212.49020385742188,177.8800048828125,
2025-07-02 14:33:00+00:00,212.42999267578125,177.75999450683594,
2025-07-02 14:34:00+00:00,212.4199981689453,177.83999633789062,
2025-07-02 14:35:00+00:00,212.42999267578125,177.9199981689453,
2025-07-02 14:36:00+00:00,212.5800018310547,178.0500030517578,
2025-07-02 14:37:00+00:00,212.3101043701172,177.89999389648438,
2025-07-02 14:38:00+00:00,212.15989685058594,177.91000366210938,
2025-07-02 14:39:00+00:00,212.0749969482422,177.88999938964844,
2025-07-02 14:40:00+00:00,212.2949981689453,177.89999389648438,
2025-07-02 14:41:00+00:00,212.2899932861328,177.86500549316406,
2025-07-02 14:42:00+00:00,212.04150390625,177.77999877929688,
2025-07-02 14:43:00+00:00,212.30999755859375,177.82510375976562,
2025-07-02 14:44:00+00:00,212.1999969482422,177.52999877929688,
2025-07-02 14:45:00+00:00,212.2100067138672,177.7899932861328,
2025-07-02 14:46:00+00:00,212.19000244140625,177.8300018310547,
2025-07-02 14:47:00+00:00,212.30999755859375,177.88870239257812,
2025-07-02 14:48:00+00:00,212.40989685058594,177.89999389648438,
2025-07-02 14:49:00+00:00,212.25,177.86990356445312,
2025-07-02 14:50:00+00:00,212.52000427246094,177.92999267578125,
2025-07-02 14:51:00+00:00,212.5,177.91000366210938,
2025-07-02 14:52:00+00:00,212.82000732421875,177.93130493164062,
2025-07-02 14:53:00+00:00,212.69000244140625,177.92999267578125,
2025-07-02 14:54:00+00:00,212.44000244140625,177.8800048828125,
2025-07-02 14:55:00+00:00,212.13999938964844,177.77000427246094,
2025-07-02 14:56:00+00:00,211.92999267578125,177.66000366210938,
2025-07-02 14:57:00+00:00,211.52000427246094,177.6699981689453,
2025-07-02 14:58:00+00:00,211.86000061035156,177.71499633789062,
2025-07-02 14:59:00+00:00,211.91000366210938,177.75999450683594,
2025-07-02 15:00:00+00:00,212.14999389648438,177.84500122070312,
2025-07-02 15:01:00+00:00,212.14590454101562,177.8249969482422,
2025-07-02 15:02:00+00:00,212.17999267578125,177.94500732421875,
2025-07-02 15:03:00+00:00,212.10000610351562,177.7949981689453,
2025-07-02 15:04:00+00:00,212.2100067138672,177.84500122070312,
2025-07-02 15:05:00+00:00,212.15499877929688,177.9199981689453,
2025-07-02 15:06:00+00:00,212.1699981689453,177.97999572753906,
2025-07-02 15:07:00+00:00,212.0800018310547,178.05499267578125,
2025-07-02 15:08:00+00:00,212.125,178.0399932861328,
2025-07-02 15:09:00+00:00,211.9503936767578,178.00999450683594,
2025-07-02 15:10:00+00:00,212.25999450683594,177.86500549316406,
2025-07-02 15:11:00+00:00,212.3101043701172,177.9499969482422,
2025-07-02 15:12:00+00:00,212.25,177.89999389648438,
2025-07-02 15:13:00+00:00,212.22000122070312,177.99000549316406,
2025-07-02 15:14:00+00:00,212.4499969482422,178.25,
2025-07-02 15:15:00+00:00,212.50999450683594,178.31500244140625,
