,AAPL,GOOG,MSFT
2025-09-30 13:30:00+00:00,254.75999450683594,242.52000427246094,
2025-09-30 13:31:00+00:00,255.32000732421875,242.14320373535156,
2025-09-30 13:32:00+00:00,255.40989685058594,242.1649932861328,
2025-09-30 13:33:00+00:00,255.0800018310547,241.6199951171875,
2025-09-30 13:34:00+00:00,255.2498016357422,241.50990295410156,
2025-09-30 13:35:00+00:00,254.8800048828125,241.47999572753906,
2025-09-30 13:36:00+00:00,254.59840393066406,240.9499969482422,
2025-09-30 13:37:00+00:00,254.85000610351562,240.27999877929688,
2025-09-30 13:38:00+00:00,254.58999633789062,239.7301025390625,
2025-09-30 13:39:00+00:00,254.2899932861328,239.97500610351562,
2025-09-30 13:40:00+00:00,254.68499755859375,240.32000732421875,
2025-09-30 13:41:00+00:00,254.3300018310547,240.64999389648438,
2025-09-30 13:42:00+00:00,254.1300048828125,240.76499938964844,
2025-09-30 13:43:00+00:00,254.1750030517578,241.11000061035156,
2025-09-30 13:44:00+00:00,254.30999755859375,240.92300415039062,
2025-09-30 13:45:00+00:00,254.32000732421875,240.98500061035156,
2025-09-30 13:46:00+00:00,254.4499969482422,241.21389770507812,
2025-09-30 13:47:00+00:00,254.71499633789062,241.3000030517578,
2025-09-30 13:48:00+00:00,254.91000366210938,240.88999938964844,
2025-09-30 13:49:00+00:00,255.19000244140625,240.75990295410156,
2025-09-30 13:50:00+00:00,255.14999389648438,240.63999938964844,
2025-09-30 13:51:00+00:00,255.14010620117188,240.33999633789062,
2025-09-30 13:52:00+00:00,255.15499877929688,240.5,
2025-09-30 13:53:00+00:00,254.8699951171875,240.32000732421875,
2025-09-30 13:54:00+00:00,254.8300018310547,240.625,
2025-09-30 13:55:00+00:00,255.02879333496094,240.61000061035156,
2025-09-30 13:56:00+00:00,255.0998992919922,240.58999633789062,
2025-09-30 13:57:00+00:00,255.22999572753906,240.97999572753906,
2025-09-30 13:58:00+00:00,255.34939575195312,241.0449981689453,
2025-09-30 13:59:00+00:00,255.52999877929688,241.06509399414062,
2025-09-30 14:00:00+00:00,255.7100067138672,241.0447998046875,
2025-09-30 14:01:00+00:00,255.69500732421875,241.14999389648438,
2025-09-30 14:02:00+00:00,255.85000610351562,241.34500122070312,
2025-09-30 14:03:00+00:00,255.58120727539062,241.47000122070312,
2025-09-30 14:04:00+00:00,255.5399932861328,241.4199981689453,
2025-09-30 14:05:00+00:00,255.7593994140625,241.38999938964844,
2025-09-30 14:06:00+00:00,255.4250030517578,241.04100036621094,
2025-09-30 14:07:00+00:00,255.22999572753906,240.8726043701172,
2025-09-30 14:08:00+00:00,255.110107421875,241.02000427246094,
2025-09-30 14:09:00+00:00,255.1199951171875,240.92999267578125,
2025-09-30 14:10:00+00:00,255.07000732421875,241.08999633789062,
2025-09-30 14:11:00+00:00,254.6699981689453,240.25999450683594,
2025-09-30 14:12:00+00:00,254.72999572753906,240.5500030517578,
2025-09-30 14:13:00+00:00,254.75999450683594,240.60000610351562,
2025-09-30 14:14:00+00:00,254.72999572753906,240.75999450683594,
2025-09-30 14:15:00+00:00,254.67010498046875,240.69000244140625,
2025-09-30 14:16:00+00:00,254.7198944091797,240.7899932861328,
2025-09-30 14:17:00+00:00,254.77499389648438,240.9600067138672,
2025-09-30 14:18:00+00:00,254.85000610351562,240.8699951171875,
