,AAPL,GOOG,MSFT
2025-08-08 13:30:00+00:00,,199.4250030517578,523.9600219726562
2025-08-08 13:31:00+00:00,,199.30999755859375,523.9837036132812
2025-08-08 13:32:00+00:00,,198.97000122070312,523.760009765625
2025-08-08 13:33:00+00:00,,199.32000732421875,523.0499877929688
2025-08-08 13:34:00+00:00,,199.4290008544922,522.60498046875
2025-08-08 13:35:00+00:00,,199.33999633789062,523.1300048828125
2025-08-08 13:36:00+00:00,,198.9499969482422,523.8699951171875
2025-08-08 13:37:00+00:00,,198.97000122070312,523.5999755859375
2025-08-08 13:38:00+00:00,,198.56500244140625,523.1099853515625
2025-08-08 13:39:00+00:00,,198.5399932861328,522.85498046875
2025-08-08 13:40:00+00:00,,198.9600067138672,522.9450073242188
2025-08-08 13:41:00+00:00,,199.47000122070312,523.4600219726562
2025-08-08 13:42:00+00:00,,199.69000244140625,523.3300170898438
2025-08-08 13:43:00+00:00,,199.75,523.031005859375
2025-08-08 13:44:00+00:00,,199.65499877929688,523.5499877929688
2025-08-08 13:45:00+00:00,,199.86000061035156,524.1300048828125
2025-08-08 13:46:00+00:00,,200.19000244140625,524.0
2025-08-08 13:47:00+00:00,,200.53500366210938,523.989990234375
2025-08-08 13:48:00+00:00,,200.36050415039062,523.7200927734375
2025-08-08 13:49:00+00:00,,200.22000122070312,523.5900268554688
2025-08-08 13:50:00+00:00,,200.25,523.7321166992188
2025-08-08 13:51:00+00:00,,200.49000549316406,523.9400024414062
2025-08-08 13:52:00+00:00,,201.00999450683594,523.9600219726562
2025-08-08 13:53:00+00:00,,200.7050018310547,524.0
2025-08-08 13:54:00+00:00,,200.69000244140625,523.760009765625
2025-08-08 13:55:00+00:00,,200.8300018310547,523.5700073242188
2025-08-08 13:56:00+00:00,,200.47999572753906,523.3300170898438
2025-08-08 13:57:00+00:00,,200.7949981689453,523.3099975585938
2025-08-08 13:58:00+00:00,,200.88999938964844,523.1900024414062
2025-08-08 13:59:00+00:00,,201.00999450683594,523.2449951171875
2025-08-08 14:00:00+00:00,,201.09979248046875,522.7899780273438
2025-08-08 14:01:00+00:00,,201.33999633789062,522.9099731445312
2025-08-08 14:02:00+00:00,,201.5,522.5050048828125
2025-08-08 14:03:00+00:00,,201.6999969482422,522.3201293945312
2025-08-08 14:04:00+00:00,,201.845703125,522.3400268554688
2025-08-08 14:05:00+00:00,,201.67999267578125,522.3049926757812
2025-08-08 14:06:00+00:00,,201.6699981689453,522.4749755859375
2025-08-08 14:07:00+00:00,,201.56500244140625,522.469970703125
2025-08-08 14:08:00+00:00,,201.5800018310547,522.3599853515625
2025-08-08 14:09:00+00:00,,201.3699951171875,522.6699829101562
2025-08-08 14:10:00+00:00,,201.4340057373047,523.0250244140625
2025-08-08 14:11:00+00:00,,201.74000549316406,522.719970703125
2025-08-08 14:12:00+00:00,,202.02000427246094,522.77001953125
2025-08-08 14:13:00+00:00,,201.8011932373047,522.8463745117188
2025-08-08 14:14:00+00:00,,201.64999389648438,522.5999755859375
2025-08-08 14:15:00+00:00,,201.74000549316406,522.5
2025-08-08 14:16:00+00:00,,201.8800048828125,522.3800048828125
2025-08-08 14:17:00+00:00,,202.00999450683594,522.75
2025-08-08 14:18:00+00:00,,202.10000610351562,522.6799926757812
2025-08-08 14:19:00+00:00,,202.0,522.7100219726562
2025-08-08 14:20:00+00:00,,201.95089721679688,522.7050170898438
2025-08-08 14:21:00+00:00,,202.13999938964844,522.5449829101562
2025-08-08 14:22:00+00:00,,201.8300018310547,522.6599731445312
2025-08-08 14:23:00+00:00,,201.74740600585938,522.6900024414062
2025-08-08 14:24:00+00:00,,201.78500366210938,522.7080078125
2025-08-08 14:25:00+00:00,,201.74899291992188,522.6799926757812
2025-08-08 14:26:00+00:00,,201.82000732421875,522.6300048828125
2025-08-08 14:27:00+00:00,,201.84890747070312,523.22998046875
2025-08-08 14:28:00+00:00,,201.91000366210938,522.530029296875
2025-08-08 14:29:00+00:00,,201.9199981689453,522.9550170898438
2025-08-08 14:30:00+00:00,,201.76710510253906,522.8309936523438
2025-08-08 14:31:00+00:00,,201.97999572753906,522.9669799804688
2025-08-08 14:32:00+00:00,,202.14500427246094,522.6699829101562
2025-08-08 14:33:00+00:00,,202.1999969482422,522.9000244140625
2025-08-08 14:34:00+00:00,,202.1699981689453,522.7899780273438
2025-08-08 14:35:00+00:00,,202.32000732421875,522.9199829101562
2025-08-08 14:36:00+00:00,,202.1300048828125,522.8049926757812
2025-08-08 14:37:00+00:00,,201.99000549316406,522.7449951171875
2025-08-08 14:38:00+00:00,,201.7899932861328,522.7100219726562
2025-08-08 14:39:00+00:00,,201.9324951171875,522.4400024414062
2025-08-08 14:40:00+00:00,,202.0225067138672,522.27001953125
2025-08-08 14:41:00+00:00,,201.7156982421875,522.05517578125
2025-08-08 14:42:00+00:00,,201.6197967529297,521.905029296875
2025-08-08 14:43:00+00:00,,201.7550048828125,521.969970703125
2025-08-08 14:44:00+00:00,,202.0449981689453,521.7786254882812
2025-08-08 14:45:00+00:00,,202.2100067138672,521.5800170898438
2025-08-08 14:46:00+00:00,,201.94000244140625,521.6099853515625
2025-08-08 14:47:00+00:00,,201.73500061035156,521.5579833984375
2025-08-08 14:48:00+00:00,,201.67999267578125,521.47998046875
2025-08-08 14:49:00+00:00,,201.9199981689453,521.530029296875
2025-08-08 14:50:00+00:00,,201.91000366210938,521.5
2025-08-08 14:51:00+00:00,,201.97349548339844,521.4000244140625
2025-08-08 14:52:00+00:00,,201.86500549316406,521.3200073242188
2025-08-08 14:53:00+00:00,,201.6699981689453,521.4299926757812
2025-08-08 14:54:00+00:00,,201.7949981689453,521.3099975585938
2025-08-08 14:55:00+00:00,,201.8249969482422,521.22998046875
2025-08-08 14:56:00+00:00,,201.58670043945312,521.1572265625
2025-08-08 14:57:00+00:00,,201.5500030517578,520.9329833984375
2025-08-08 14:58:00+00:00,,201.96200561523438,520.89501953125
2025-08-08 14:59:00+00:00,,202.2050018310547,520.9091796875
2025-08-08 15:00:00+00:00,,202.25999450683594,520.875
2025-08-08 15:01:00+00:00,,202.49000549316406,520.9500122070312
2025-08-08 15:02:00+00:00,,202.47000122070312,520.9450073242188
2025-08-08 15:03:00+00:00,,202.8300018310547,521.0
2025-08-08 15:04:00+00:00,,202.85499572753906,520.9949951171875
2025-08-08 15:05:00+00:00,,202.93499755859375,521.25
2025-08-08 15:06:00+00:00,,202.94000244140625,521.5800170898438
2025-08-08 15:07:00+00:00,,203.125,521.531982421875
2025-08-08 15:08:00+00:00,,203.17999267578125,521.7127075195312
2025-08-08 15:09:00+00:00,,203.0124969482422,521.7100219726562
2025-08-08 15:10:00+00:00,,203.00999450683594,521.4711303710938
2025-08-08 15:11:00+00:00,,203.0,521.3400268554688
2025-08-08 15:12:00+00:00,,203.05499267578125,521.3900146484375
2025-08-08 15:13:00+00:00,,203.19000244140625,521.6199951171875
2025-08-08 15:14:00+00:00,,203.01499938964844,521.6326904296875
2025-08-08 15:15:00+00:00,,203.02499389648438,521.64501953125
2025-08-08 15:16:00+00:00,,203.11000061035156,521.6699829101562
2025-08-08 15:17:00+00:00,,203.11000061035156,521.4199829101562
2025-08-08 15:18:00+00:00,,203.2310028076172,521.22998046875
2025-08-08 15:19:00+00:00,,203.07000732421875,520.8699951171875
2025-08-08 15:20:00+00:00,,202.99000549316406,520.72998046875
2025-08-08 15:21:00+00:00,,202.9196014404297,520.989990234375
2025-08-08 15:22:00+00:00,,202.77000427246094,520.9849853515625
2025-08-08 15:23:00+00:00,,203.09500122070312,520.9099731445312
2025-08-08 15:24:00+00:00,,202.97000122070312,520.969970703125
2025-08-08 15:25:00+00:00,,202.99000549316406,520.9550170898438
2025-08-08 15:26:00+00:00,,203.02499389648438,520.8800048828125
2025-08-08 15:27:00+00:00,,202.86900329589844,520.9962768554688
2025-08-08 15:28:00+00:00,,203.1199951171875,521.239990234375
2025-08-08 15:29:00+00:00,,203.32000732421875,521.3300170898438
2025-08-08 15:30:00+00:00,,203.17999267578125,521.0999755859375
2025-08-08 15:31:00+00:00,,203.3300018310547,521.1799926757812
2025-08-08 15:32:00+00:00,,203.22000122070312,521.1699829101562
2025-08-08 15:33:00+00:00,,203.3332061767578,521.1500244140625
2025-08-08 15:34:00+00:00,,203.25999450683594,520.9400024414062
