Datetime,AAPL,GOOG,MSFT
2026-08-17 09:30:00-04:00,306.69500732421875,,491.0249938964844
2026-08-17 09:31:00-04:00,306.5249938964844,,492.0899963378906
2026-08-17 09:32:00-04:00,306.95001220703125,,492.32000732421875
2026-08-17 09:33:00-04:00,306.5799865722656,,490.6050109863281
2026-08-17 09:34:00-04:00,305.760009765625,,491.5060119628906
2026-08-17 09:35:00-04:00,306.07501220703125,,490.3550109863281
2026-08-17 09:36:00-04:00,306.4200134277344,,490.1321105957031
2026-08-17 09:37:00-04:00,305.989990234375,,490.0199890136719
2026-08-17 09:38:00-04:00,305.3949890136719,,490.19000244140625
2026-08-17 09:39:00-04:00,305.260009765625,,489.3900146484375
2026-08-17 09:40:00-04:00,304.3450012207031,,488.9100036621094
2026-08-17 09:41:00-04:00,304.44500732421875,,488.6199951171875
2026-08-17 09:42:00-04:00,304.4599914550781,,488.5
2026-08-17 09:43:00-04:00,304.6650085449219,,486.1000061035156
2026-08-17 09:44:00-04:00,305.15008544921875,,485.8399963378906
2026-08-17 09:45:00-04:00,305.25,,486.2300109863281
2026-08-17 09:46:00-04:00,305.32000732421875,,486.0799865722656
2026-08-17 09:47:00-04:00,305.5,,486.5450134277344
2026-08-17 09:48:00-04:00,305.67999267578125,,486.1470031738281
2026-08-17 09:49:00-04:00,306.0400085449219,,486.0400085449219
2026-08-17 09:50:00-04:00,305.94000244140625,,485.0450134277344
2026-08-17 09:51:00-04:00,306.010009765625,,485.82501220703125
2026-08-17 09:52:00-04:00,306.301513671875,,485.875
2026-08-17 09:53:00-04:00,305.7300109863281,,485.6099853515625
2026-08-17 09:54:00-04:00,305.4549865722656,,486.18499755859375
2026-08-17 09:55:00-04:00,305.6099853515625,,485.9200134277344
2026-08-17 09:56:00-04:00,305.70001220703125,,485.79998779296875
2026-08-17 09:57:00-04:00,305.4883117675781,,485.3999938964844
2026-08-17 09:58:00-04:00,305.6099853515625,,484.5799865722656
2026-08-17 09:59:00-04:00,305.44000244140625,,484.94000244140625
2026-08-17 10:00:00-04:00,305.2900085449219,,484.3913879394531
2026-08-17 10:01:00-04:00,305.1600036621094,,484.78240966796875
2026-08-17 10:02:00-04:00,305.0400085449219,,484.42999267578125
2026-08-17 10:03:00-04:00,304.9750061035156,,485.072998046875
2026-08-17 10:04:00-04:00,305.0893859863281,,485.42498779296875
2026-08-17 10:05:00-04:00,304.9219970703125,,484.60919189453125
2026-08-17 10:06:00-04:00,304.93499755859375,,484.75
2026-08-17 10:07:00-04:00,304.80999755859375,,484.625
2026-08-17 10:08:00-04:00,304.7099914550781,,484.75
2026-08-17 10:09:00-04:00,304.7300109863281,,485.1000061035156
2026-08-17 10:10:00-04:00,304.8399963378906,,484.8949890136719
2026-08-17 10:11:00-04:00,304.8999938964844,,484.7250061035156
2026-08-17 10:12:00-04:00,304.9198913574219,,484.6499938964844
2026-08-17 10:13:00-04:00,305.0249938964844,,484.5799865722656
2026-08-17 10:14:00-04:00,304.8999938964844,,484.5799865722656
2026-08-17 10:15:00-04:00,305.0199890136719,,485.0
2026-08-17 10:16:00-04:00,304.9200134277344,,484.885009765625
2026-08-17 10:17:00-04:00,304.95001220703125,,484.67999267578125
2026-08-17 10:18:00-04:00,304.8699951171875,,484.30999755859375
2026-08-17 10:19:00-04:00,304.8500061035156,,484.6098937988281
2026-08-17 10:20:00-04:00,304.6199951171875,,483.7900085449219
2026-08-17 10:21:00-04:00,304.6799011230469,,484.57000732421875
2026-08-17 10:22:00-04:00,304.689208984375,,484.6300048828125
2026-08-17 10:23:00-04:00,304.6300048828125,,484.38751220703125
2026-08-17 10:24:00-04:00,304.7799987792969,,483.9700012207031
2026-08-17 10:25:00-04:00,304.70001220703125,,483.69000244140625
2026-08-17 10:26:00-04:00,304.6199951171875,,483.3900146484375
2026-08-17 10:27:00-04:00,304.70001220703125,,483.19000244140625
2026-08-17 10:28:00-04:00,304.5299987792969,,482.80999755859375
2026-08-17 10:29:00-04:00,304.4949951171875,,482.57501220703125
2026-08-17 10:30:00-04:00,304.20001220703125,,482.489990234375
2026-08-17 10:31:00-04:00,304.3900146484375,,482.25
2026-08-17 10:32:00-04:00,304.32000732421875,,482.2250061035156
2026-08-17 10:33:00-04:00,304.2300109863281,,482.04998779296875
2026-08-17 10:34:00-04:00,304.2300109863281,,482.3800048828125
2026-08-17 10:35:00-04:00,304.48919677734375,,482.75
2026-08-17 10:36:00-04:00,304.4800109863281,,482.7950134277344
2026-08-17 10:37:00-04:00,304.4549865722656,,482.69000244140625
2026-08-17 10:38:00-04:00,304.4150085449219,,482.5950012207031
2026-08-17 10:39:00-04:00,304.32000732421875,,483.1400146484375
