Datetime,AAPL,GOOG,MSFT
2026-08-28 09:30:00-04:00,316.260009765625,,506.29998779296875
2026-08-28 09:31:00-04:00,316.8349914550781,,506.1400146484375
2026-08-28 09:32:00-04:00,317.33990478515625,,507.9722900390625
2026-08-28 09:33:00-04:00,317.7099914550781,,508.0199890136719
2026-08-28 09:34:00-04:00,317.6549987792969,,509.0
2026-08-28 09:35:00-04:00,317.8450012207031,,507.4100036621094
2026-08-28 09:36:00-04:00,317.6705017089844,,507.4949951171875
2026-08-28 09:37:00-04:00,317.79998779296875,,508.1050109863281
2026-08-28 09:38:00-04:00,317.30499267578125,,507.2434997558594
2026-08-28 09:39:00-04:00,317.17999267578125,,508.69000244140625
2026-08-28 09:40:00-04:00,316.94000244140625,,508.7699890136719
2026-08-28 09:41:00-04:00,317.0799865722656,,509.2200012207031
2026-08-28 09:42:00-04:00,317.29998779296875,,511.4049987792969
2026-08-28 09:43:00-04:00,317.3599853515625,,511.3794860839844
2026-08-28 09:44:00-04:00,317.32000732421875,,511.8117980957031
2026-08-28 09:45:00-04:00,316.3349914550781,,511.8705139160156
2026-08-28 09:46:00-04:00,315.875,,512.5
2026-08-28 09:47:00-04:00,315.9999084472656,,512.5999755859375
2026-08-28 09:48:00-04:00,316.32000732421875,,512.780029296875
2026-08-28 09:49:00-04:00,315.8700866699219,,512.85498046875
2026-08-28 09:50:00-04:00,315.6050109863281,,511.8949890136719
2026-08-28 09:51:00-04:00,315.82989501953125,,511.5
2026-08-28 09:52:00-04:00,315.8550109863281,,510.6000061035156
2026-08-28 09:53:00-04:00,315.94940185546875,,509.9294128417969
2026-08-28 09:54:00-04:00,316.2001037597656,,510.3599853515625
2026-08-28 09:55:00-04:00,315.8800048828125,,510.14849853515625
2026-08-28 09:56:00-04:00,315.9100036621094,,510.2550048828125
2026-08-28 09:57:00-04:00,315.94000244140625,,509.95001220703125
2026-08-28 09:58:00-04:00,316.3599853515625,,509.8399963378906
2026-08-28 09:59:00-04:00,316.7799987792969,,510.20001220703125
2026-08-28 10:00:00-04:00,317.0,,511.1234130859375
2026-08-28 10:01:00-04:00,316.4549865722656,,509.8500061035156
2026-08-28 10:02:00-04:00,316.6000061035156,,509.7650146484375
2026-08-28 10:03:00-04:00,316.5398864746094,,509.5150146484375
2026-08-28 10:04:00-04:00,316.7850036621094,,509.69500732421875
2026-08-28 10:05:00-04:00,316.72259521484375,,509.42999267578125
2026-08-28 10:06:00-04:00,316.57000732421875,,509.375
2026-08-28 10:07:00-04:00,316.5799865722656,,509.4700012207031
2026-08-28 10:08:00-04:00,316.6792907714844,,509.7900085449219
2026-08-28 10:09:00-04:00,316.80999755859375,,509.2250061035156
2026-08-28 10:10:00-04:00,316.55499267578125,,508.8316955566406
2026-08-28 10:11:00-04:00,316.2699890136719,,508.864990234375
2026-08-28 10:12:00-04:00,316.1505126953125,,509.30999755859375
2026-08-28 10:13:00-04:00,316.2099914550781,,508.489990234375
2026-08-28 10:14:00-04:00,316.5,,508.4800109863281
2026-08-28 10:15:00-04:00,316.30499267578125,,508.8999938964844
2026-08-28 10:16:00-04:00,316.2300109863281,,509.3450012207031
2026-08-28 10:17:00-04:00,316.2149963378906,,509.7410888671875
2026-08-28 10:18:00-04:00,316.8299865722656,,510.239990234375
2026-08-28 10:19:00-04:00,316.80499267578125,,510.360107421875
2026-08-28 10:20:00-04:00,316.82000732421875,,510.9599914550781
2026-08-28 10:21:00-04:00,317.0400085449219,,511.1499938964844
2026-08-28 10:22:00-04:00,317.0,,510.8468017578125
2026-08-28 10:23:00-04:00,316.8699951171875,,510.239990234375
2026-08-28 10:24:00-04:00,317.0168151855469,,509.67999267578125
2026-08-28 10:25:00-04:00,316.6549987792969,,509.489990234375
2026-08-28 10:26:00-04:00,316.6199951171875,,509.8399963378906
2026-08-28 10:27:00-04:00,316.260009765625,,509.635009765625
2026-08-28 10:28:00-04:00,316.45001220703125,,510.2799987792969
2026-08-28 10:29:00-04:00,316.7250061035156,,510.7156066894531
2026-08-28 10:30:00-04:00,316.80499267578125,,511.1000061035156
2026-08-28 10:31:00-04:00,317.010009765625,,511.385009765625
2026-08-28 10:32:00-04:00,316.82000732421875,,511.0799865722656
2026-08-28 10:33:00-04:00,316.95001220703125,,510.8100891113281
2026-08-28 10:34:00-04:00,317.0450134277344,,510.45001220703125
2026-08-28 10:35:00-04:00,317.3349914550781,,510.7099914550781
2026-08-28 10:36:00-04:00,317.5400085449219,,510.7749938964844
2026-08-28 10:37:00-04:00,317.6799011230469,,511.1050109863281
2026-08-28 10:38:00-04:00,317.6099853515625,,510.7950134277344
2026-08-28 10:39:00-04:00,317.5400085449219,,510.9700927734375
2026-08-28 10:40:00-04:00,317.69000244140625,,511.4549865722656
2026-08-28 10:41:00-04:00,318.1300048828125,,511.92498779296875
2026-08-28 10:42:00-04:00,318.0849914550781,,511.55499267578125
2026-08-28 10:43:00-04:00,318.4599914550781,,512.0700073242188
2026-08-28 10:44:00-04:00,319.4700012207031,,512.2550048828125
2026-08-28 10:45:00-04:00,319.2699890136719,,512.1400146484375
2026-08-28 10:46:00-04:00,319.1300048828125,,513.289794921875
2026-08-28 10:47:00-04:00,318.70001220703125,,513.260009765625
2026-08-28 10:48:00-04:00,319.2200012207031,,512.9692993164062
2026-08-28 10:49:00-04:00,319.2200012207031,,513.239990234375
2026-08-28 10:50:00-04:00,319.04998779296875,,513.6799926757812
2026-08-28 10:51:00-04:00,319.57000732421875,,513.75
2026-08-28 10:52:00-04:00,319.8699951171875,,514.260009765625
2026-08-28 10:53:00-04:00,320.135009765625,,514.5599975585938
2026-08-28 10:54:00-04:00,320.0199890136719,,515.0700073242188
2026-08-28 10:55:00-04:00,320.1300048828125,,514.7999877929688
2026-08-28 10:56:00-04:00,320.260009765625,,514.7319946289062
2026-08-28 10:57:00-04:00,320.3699951171875,,514.8099975585938
2026-08-28 10:58:00-04:00,320.7080078125,,515.090087890625
2026-08-28 10:59:00-04:00,320.7099914550781,,515.2000122070312
2026-08-28 11:00:00-04:00,320.8500061035156,,514.77001953125
2026-08-28 11:01:00-04:00,320.8900146484375,,514.8800048828125
2026-08-28 11:02:00-04:00,320.9100036621094,,514.864990234375
2026-08-28 11:03:00-04:00,321.0473937988281,,515.2899780273438
2026-08-28 11:04:00-04:00,321.2149963378906,,515.77001953125
2026-08-28 11:05:00-04:00,321.0799865722656,,515.7999877929688
2026-08-28 11:06:00-04:00,321.06451416015625,,515.5999755859375
2026-08-28 11:07:00-04:00,320.6000061035156,,516.0449829101562
2026-08-28 11:08:00-04:00,320.19000244140625,,515.2849731445312
2026-08-28 11:09:00-04:00,320.55499267578125,,514.9500122070312
2026-08-28 11:10:00-04:00,320.510009765625,,514.6799926757812
2026-08-28 11:11:00-04:00,320.30999755859375,,514.5349731445312
2026-08-28 11:12:00-04:00,320.5299987792969,,514.7940063476562
2026-08-28 11:13:00-04:00,320.55499267578125,,514.5700073242188
2026-08-28 11:14:00-04:00,320.8500061035156,,514.8535766601562
2026-08-28 11:15:00-04:00,321.1199951171875,,515.375
2026-08-28 11:16:00-04:00,320.9800109863281,,515.5
2026-08-28 11:17:00-04:00,321.1700134277344,,515.1530151367188
2026-08-28 11:18:00-04:00,321.32000732421875,,514.6500244140625
2026-08-28 11:19:00-04:00,321.1449890136719,,514.8099975585938
2026-08-28 11:20:00-04:00,321.0450134277344,,515.3599853515625
2026-08-28 11:21:00-04:00,321.0400085449219,,515.0599975585938
2026-08-28 11:22:00-04:00,321.07000732421875,,515.405029296875
2026-08-28 11:23:00-04:00,321.239990234375,,515.6099853515625
2026-08-28 11:24:00-04:00,321.489990234375,,515.5549926757812
2026-08-28 11:25:00-04:00,321.7650146484375,,515.5900268554688
2026-08-28 11:26:00-04:00,321.7749938964844,,515.3099975585938
2026-08-28 11:27:00-04:00,321.6000061035156,,515.2100219726562
2026-08-28 11:28:00-04:00,321.5299987792969,,515.5900268554688
2026-08-28 11:29:00-04:00,321.94000244140625,,515.3117065429688
2026-08-28 11:30:00-04:00,322.1499938964844,,515.3200073242188
2026-08-28 11:31:00-04:00,322.2414855957031,,515.22998046875
2026-08-28 11:32:00-04:00,322.18499755859375,,515.2899780273438
2026-08-28 11:33:00-04:00,322.25,,515.7349853515625
2026-08-28 11:34:00-04:00,322.1700134277344,,515.22998046875
2026-08-28 11:35:00-04:00,321.95001220703125,,515.3400268554688
2026-08-28 11:36:00-04:00,321.9410095214844,,515.2860107421875
2026-08-28 11:37:00-04:00,321.80999755859375,,515.1400146484375
2026-08-28 11:38:00-04:00,321.6300048828125,,514.47998046875
2026-08-28 11:39:00-04:00,321.510009765625,,514.7022094726562
2026-08-28 11:40:00-04:00,321.3699951171875,,514.4349975585938
2026-08-28 11:41:00-04:00,321.625,,514.8699951171875
2026-08-28 11:42:00-04:00,321.4800109863281,,514.510009765625
2026-08-28 11:43:00-04:00,321.92999267578125,,514.9099731445312
2026-08-28 11:44:00-04:00,321.79998779296875,,514.5175170898438
2026-08-28 11:45:00-04:00,322.07000732421875,,514.8200073242188
2026-08-28 11:46:00-04:00,322.239990234375,,515.1199951171875
2026-08-28 11:47:00-04:00,322.05999755859375,,514.856689453125
2026-08-28 11:48:00-04:00,322.139892578125,,514.4605102539062
2026-08-28 11:49:00-04:00,322.0899963378906,,514.8400268554688
2026-08-28 11:50:00-04:00,321.8699951171875,,514.8438110351562
2026-08-28 11:51:00-04:00,321.7832946777344,,514.5599975585938
2026-08-28 11:52:00-04:00,321.6300048828125,,514.875
2026-08-28 11:53:00-04:00,321.5799865722656,,514.6099853515625
2026-08-28 11:54:00-04:00,321.57000732421875,,515.2100219726562
2026-08-28 11:55:00-04:00,321.135009765625,,514.2901000976562
2026-08-28 11:56:00-04:00,321.2850036621094,,514.6500244140625
2026-08-28 11:57:00-04:00,321.3599853515625,,514.9600219726562
2026-08-28 11:58:00-04:00,321.375,,514.9450073242188
2026-08-28 11:59:00-04:00,321.4800109863281,,514.6201171875
2026-08-28 12:00:00-04:00,321.7200012207031,,514.8099975585938
2026-08-28 12:01:00-04:00,321.5950012207031,,514.635009765625
2026-08-28 12:02:00-04:00,321.6499938964844,,514.760009765625
2026-08-28 12:03:00-04:00,321.7160949707031,,514.6500244140625
2026-08-28 12:04:00-04:00,321.7149963378906,,514.3699951171875
2026-08-28 12:05:00-04:00,321.6499938964844,,514.5599975585938
2026-08-28 12:06:00-04:00,321.56500244140625,,515.1599731445312
2026-08-28 12:07:00-04:00,321.3999938964844,,515.635009765625
2026-08-28 12:08:00-04:00,321.3960876464844,,515.7750244140625
2026-08-28 12:09:00-04:00,321.30010986328125,,515.8200073242188
2026-08-28 12:10:00-04:00,321.3450012207031,,516.0250244140625
2026-08-28 12:11:00-04:00,321.30999755859375,,516.0449829101562
2026-08-28 12:12:00-04:00,321.1300048828125,,516.9550170898438
2026-08-28 12:13:00-04:00,321.3399963378906,,517.0499877929688
2026-08-28 12:14:00-04:00,321.6199951171875,,516.7999877929688
2026-08-28 12:15:00-04:00,321.510009765625,,515.989990234375
2026-08-28 12:16:00-04:00,321.4815979003906,,515.989990234375
2026-08-28 12:17:00-04:00,321.19500732421875,,516.6649780273438
2026-08-28 12:18:00-04:00,320.80999755859375,,516.1400146484375
2026-08-28 12:19:00-04:00,321.1000061035156,,516.5999755859375
2026-08-28 12:20:00-04:00,320.7099914550781,,516.0
2026-08-28 12:21:00-04:00,320.8599853515625,,516.139892578125
2026-08-28 12:22:00-04:00,320.8999938964844,,516.2999877929688
2026-08-28 12:23:00-04:00,320.92498779296875,,515.8499755859375
2026-08-28 12:24:00-04:00,320.94000244140625,,515.64501953125
2026-08-28 12:25:00-04:00,320.9150085449219,,515.8900756835938
2026-08-28 12:26:00-04:00,320.7650146484375,,516.2000122070312
2026-08-28 12:27:00-04:00,320.82000732421875,,516.4400024414062
2026-08-28 12:28:00-04:00,320.70001220703125,,516.77001953125
2026-08-28 12:29:00-04:00,320.9700012207031,,516.4948120117188
2026-08-28 12:30:00-04:00,321.1700134277344,,516.844970703125
2026-08-28 12:31:00-04:00,321.4200134277344,,516.8300170898438
2026-08-28 12:32:00-04:00,321.3550109863281,,517.7050170898438
2026-08-28 12:33:00-04:00,321.17999267578125,,517.5800170898438
2026-08-28 12:34:00-04:00,321.2449951171875,,516.5850219726562
2026-08-28 12:35:00-04:00,321.260009765625,,517.375
2026-08-28 12:36:00-04:00,321.3900146484375,,517.1500244140625
2026-08-28 12:37:00-04:00,321.4800109863281,,516.9400024414062
2026-08-28 12:38:00-04:00,321.2701110839844,,517.1099853515625
2026-08-28 12:39:00-04:00,321.30999755859375,,516.72998046875
2026-08-28 12:40:00-04:00,321.0199890136719,,516.5900268554688
2026-08-28 12:41:00-04:00,321.0150146484375,,516.3200073242188
2026-08-28 12:42:00-04:00,320.82000732421875,,516.2849731445312
2026-08-28 12:43:00-04:00,320.7049865722656,,516.9199829101562
2026-08-28 12:44:00-04:00,320.625,,516.85498046875
2026-08-28 12:45:00-04:00,321.0249938964844,,517.3499755859375
2026-08-28 12:46:00-04:00,321.125,,517.27001953125
2026-08-28 12:47:00-04:00,321.1300048828125,,517.35498046875
2026-08-28 12:48:00-04:00,321.2850036621094,,517.1799926757812
2026-08-28 12:49:00-04:00,321.19000244140625,,516.7391967773438
2026-08-28 12:50:00-04:00,321.0,,516.5
2026-08-28 12:51:00-04:00,321.0,,516.47998046875
2026-08-28 12:52:00-04:00,321.0450134277344,,516.719970703125
