,AAPL,GOOG,MSFT
2025-08-22 13:30:00+00:00,226.4499969482422,203.8800048828125,
2025-08-22 13:31:00+00:00,226.0449981689453,204.02499389648438,
2025-08-22 13:32:00+00:00,225.90499877929688,204.05999755859375,
2025-08-22 13:33:00+00:00,225.68499755859375,202.94000244140625,
2025-08-22 13:34:00+00:00,225.6999969482422,203.25,
2025-08-22 13:35:00+00:00,225.67999267578125,203.19500732421875,
2025-08-22 13:36:00+00:00,226.07009887695312,203.17999267578125,
2025-08-22 13:37:00+00:00,226.16000366210938,203.44000244140625,
2025-08-22 13:38:00+00:00,225.88499450683594,203.5,
2025-08-22 13:39:00+00:00,225.97999572753906,203.4600067138672,
2025-08-22 13:40:00+00:00,226.3699951171875,203.8000030517578,
2025-08-22 13:41:00+00:00,226.7100067138672,203.82000732421875,
2025-08-22 13:42:00+00:00,226.64500427246094,203.8000030517578,
2025-08-22 13:43:00+00:00,226.8000030517578,203.72000122070312,
2025-08-22 13:44:00+00:00,226.77999877929688,203.80999755859375,
2025-08-22 13:45:00+00:00,226.7550048828125,203.80999755859375,
2025-08-22 13:46:00+00:00,226.2100067138672,203.22000122070312,
2025-08-22 13:47:00+00:00,226.2100067138672,203.5,
2025-08-22 13:48:00+00:00,226.343505859375,203.20970153808594,
2025-08-22 13:49:00+00:00,226.25,203.45559692382812,
2025-08-22 13:50:00+00:00,226.11000061035156,203.27999877929688,
2025-08-22 13:51:00+00:00,226.16000366210938,202.77000427246094,
2025-08-22 13:52:00+00:00,226.30999755859375,202.80499267578125,
2025-08-22 13:53:00+00:00,226.33999633789062,202.875,
2025-08-22 13:54:00+00:00,226.27969360351562,202.58999633789062,
2025-08-22 13:55:00+00:00,226.22000122070312,202.49620056152344,
2025-08-22 13:56:00+00:00,226.25999450683594,202.32009887695312,
2025-08-22 13:57:00+00:00,225.86000061035156,202.35000610351562,
2025-08-22 13:58:00+00:00,225.79710388183594,202.18499755859375,
2025-08-22 13:59:00+00:00,225.97999572753906,202.32000732421875,
2025-08-22 14:00:00+00:00,227.7154998779297,203.681396484375,
2025-08-22 14:01:00+00:00,227.8300018310547,203.86000061035156,
2025-08-22 14:02:00+00:00,227.6999969482422,203.97999572753906,
2025-08-22 14:03:00+00:00,227.81100463867188,204.1999969482422,
2025-08-22 14:04:00+00:00,227.00999450683594,203.60000610351562,
2025-08-22 14:05:00+00:00,227.33920288085938,203.8800048828125,
2025-08-22 14:06:00+00:00,227.5,203.7100067138672,
2025-08-22 14:07:00+00:00,227.3000030517578,203.77999877929688,
2025-08-22 14:08:00+00:00,227.5749969482422,204.35000610351562,
2025-08-22 14:09:00+00:00,227.65040588378906,204.32000732421875,
2025-08-22 14:10:00+00:00,227.6649932861328,204.42979431152344,
2025-08-22 14:11:00+00:00,227.49000549316406,204.22909545898438,
2025-08-22 14:12:00+00:00,227.31500244140625,204.31500244140625,
2025-08-22 14:13:00+00:00,227.4550018310547,204.27000427246094,
2025-08-22 14:14:00+00:00,227.60989379882812,204.61000061035156,
2025-08-22 14:15:00+00:00,228.11000061035156,204.8000030517578,
2025-08-22 14:16:00+00:00,228.13999938964844,204.77000427246094,
2025-08-22 14:17:00+00:00,227.77000427246094,204.7187957763672,
2025-08-22 14:18:00+00:00,227.4600067138672,204.72000122070312,
2025-08-22 14:19:00+00:00,227.49000549316406,204.75,
2025-08-22 14:20:00+00:00,227.58999633789062,204.83999633789062,
2025-08-22 14:21:00+00:00,227.56500244140625,204.47500610351562,
2025-08-22 14:22:00+00:00,227.76319885253906,204.0800018310547,
2025-08-22 14:23:00+00:00,227.58900451660156,204.11500549316406,
2025-08-22 14:24:00+00:00,227.73500061035156,204.27999877929688,
2025-08-22 14:25:00+00:00,228.02000427246094,204.64500427246094,
2025-08-22 14:26:00+00:00,228.00999450683594,204.69500732421875,
2025-08-22 14:27:00+00:00,227.7949981689453,204.2449951171875,
2025-08-22 14:28:00+00:00,227.8000030517578,204.24000549316406,
2025-08-22 14:29:00+00:00,227.9499969482422,204.43299865722656,
2025-08-22 14:30:00+00:00,227.99000549316406,204.62399291992188,
2025-08-22 14:31:00+00:00,228.4250030517578,204.52999877929688,
2025-08-22 14:32:00+00:00,228.5800018310547,204.8000030517578,
2025-08-22 14:33:00+00:00,228.39999389648438,204.66099548339844,
2025-08-22 14:34:00+00:00,228.60650634765625,204.77000427246094,
2025-08-22 14:35:00+00:00,228.49000549316406,204.8249969482422,
