,AAPL,GOOG,MSFT
2025-05-07 13:30:00+00:00,198.19000244140625,166.33999633789062,
2025-05-07 13:31:00+00:00,198.56500244140625,166.92999267578125,
2025-05-07 13:32:00+00:00,198.8000030517578,166.5399932861328,
2025-05-07 13:33:00+00:00,198.64999389648438,166.30999755859375,
2025-05-07 13:34:00+00:00,198.57000732421875,166.17999267578125,
2025-05-07 13:35:00+00:00,197.85000610351562,165.8699951171875,
2025-05-07 13:36:00+00:00,197.64999389648438,165.66000366210938,
2025-05-07 13:37:00+00:00,197.6199951171875,165.72999572753906,
2025-05-07 13:38:00+00:00,197.50999450683594,165.8000030517578,
2025-05-07 13:39:00+00:00,197.90960693359375,165.82000732421875,
2025-05-07 13:40:00+00:00,198.16000366210938,166.10000610351562,
2025-05-07 13:41:00+00:00,198.1199951171875,166.05999755859375,
2025-05-07 13:42:00+00:00,198.0,166.125,
2025-05-07 13:43:00+00:00,198.21499633789062,166.03500366210938,
2025-05-07 13:44:00+00:00,198.3300018310547,166.16000366210938,
2025-05-07 13:45:00+00:00,198.3800048828125,166.0500030517578,
2025-05-07 13:46:00+00:00,198.42999267578125,166.0800018310547,
2025-05-07 13:47:00+00:00,198.5050048828125,166.17999267578125,
2025-05-07 13:48:00+00:00,198.1699981689453,165.82620239257812,
2025-05-07 13:49:00+00:00,197.96890258789062,165.6999969482422,
2025-05-07 13:50:00+00:00,197.8249969482422,165.57000732421875,
2025-05-07 13:51:00+00:00,197.8300018310547,165.4342041015625,
2025-05-07 13:52:00+00:00,197.93499755859375,165.52000427246094,
2025-05-07 13:53:00+00:00,197.8905029296875,165.42999267578125,
2025-05-07 13:54:00+00:00,197.87120056152344,165.6699981689453,
2025-05-07 13:55:00+00:00,197.94500732421875,165.8800048828125,
2025-05-07 13:56:00+00:00,197.93499755859375,165.89999389648438,
2025-05-07 13:57:00+00:00,197.82839965820312,165.85899353027344,
2025-05-07 13:58:00+00:00,197.83790588378906,165.77999877929688,
2025-05-07 13:59:00+00:00,197.80499267578125,165.7899932861328,
2025-05-07 14:00:00+00:00,198.0050048828125,165.5803985595703,
2025-05-07 14:01:00+00:00,198.04989624023438,165.64999389648438,
2025-05-07 14:02:00+00:00,198.05140686035156,165.61000061035156,
2025-05-07 14:03:00+00:00,198.14999389648438,165.69000244140625,
2025-05-07 14:04:00+00:00,198.2371063232422,165.5,
2025-05-07 14:05:00+00:00,198.17999267578125,165.27999877929688,
2025-05-07 14:06:00+00:00,198.51499938964844,165.27999877929688,
2025-05-07 14:07:00+00:00,198.5500030517578,165.19000244140625,
2025-05-07 14:08:00+00:00,198.77999877929688,165.26260375976562,
2025-05-07 14:09:00+00:00,198.72000122070312,165.28500366210938,
2025-05-07 14:10:00+00:00,198.9499969482422,165.27000427246094,
2025-05-07 14:11:00+00:00,198.86000061035156,165.27999877929688,
2025-05-07 14:12:00+00:00,198.97500610351562,165.3302001953125,
2025-05-07 14:13:00+00:00,199.10000610351562,165.35000610351562,
2025-05-07 14:14:00+00:00,199.07000732421875,165.30999755859375,
2025-05-07 14:15:00+00:00,199.14500427246094,165.25,
2025-05-07 14:16:00+00:00,199.0,165.24000549316406,
2025-05-07 14:17:00+00:00,199.10690307617188,165.37710571289062,
2025-05-07 14:18:00+00:00,198.99000549316406,165.38999938964844,
2025-05-07 14:19:00+00:00,198.94000244140625,165.30999755859375,
2025-05-07 14:20:00+00:00,198.92999267578125,165.39999389648438,
2025-05-07 14:21:00+00:00,199.07879638671875,165.33999633789062,
2025-05-07 14:22:00+00:00,198.93499755859375,165.2899932861328,
