,AAPL,GOOG,MSFT
2025-01-17 14:30:00+00:00,,197.85000610351562,432.7550048828125
2025-01-17 14:31:00+00:00,,197.4499969482422,432.3599853515625
2025-01-17 14:32:00+00:00,,197.8000030517578,432.30999755859375
2025-01-17 14:33:00+00:00,,197.3800048828125,430.92291259765625
2025-01-17 14:34:00+00:00,,197.14999389648438,431.19000244140625
2025-01-17 14:35:00+00:00,,196.97999572753906,432.17999267578125
2025-01-17 14:36:00+00:00,,196.91009521484375,431.8450012207031
2025-01-17 14:37:00+00:00,,196.52999877929688,430.8999938964844
2025-01-17 14:38:00+00:00,,196.42999267578125,430.9100036621094
2025-01-17 14:39:00+00:00,,196.2100067138672,430.6300048828125
2025-01-17 14:40:00+00:00,,196.02980041503906,430.2699890136719
2025-01-17 14:41:00+00:00,,196.34500122070312,430.0
2025-01-17 14:42:00+00:00,,196.0500030517578,429.44000244140625
2025-01-17 14:43:00+00:00,,195.83999633789062,429.17999267578125
2025-01-17 14:44:00+00:00,,195.92999267578125,428.875
2025-01-17 14:45:00+00:00,,196.00999450683594,429.45001220703125
2025-01-17 14:46:00+00:00,,196.2050018310547,429.7799987792969
2025-01-17 14:47:00+00:00,,196.11000061035156,429.2388916015625
2025-01-17 14:48:00+00:00,,195.97999572753906,429.8800048828125
2025-01-17 14:49:00+00:00,,196.0800018310547,429.7090148925781
2025-01-17 14:50:00+00:00,,195.97000122070312,429.6065979003906
2025-01-17 14:51:00+00:00,,195.90499877929688,429.2300109863281
2025-01-17 14:52:00+00:00,,196.22000122070312,429.6099853515625
2025-01-17 14:53:00+00:00,,195.8800048828125,429.1300048828125
2025-01-17 14:54:00+00:00,,195.7794952392578,428.9849853515625
2025-01-17 14:55:00+00:00,,195.98500061035156,429.37078857421875
2025-01-17 14:56:00+00:00,,196.2050018310547,429.31500244140625
2025-01-17 14:57:00+00:00,,196.10000610351562,429.07000732421875
2025-01-17 14:58:00+00:00,,195.6649932861328,428.54998779296875
2025-01-17 14:59:00+00:00,,195.58999633789062,428.875
2025-01-17 15:00:00+00:00,,195.64999389648438,429.0799865722656
2025-01-17 15:01:00+00:00,,195.83999633789062,429.2149963378906
2025-01-17 15:02:00+00:00,,195.61000061035156,428.4200134277344
2025-01-17 15:03:00+00:00,,195.7100067138672,428.4150085449219
2025-01-17 15:04:00+00:00,,196.16000366210938,429.18499755859375
2025-01-17 15:05:00+00:00,,196.1699981689453,429.4079895019531
2025-01-17 15:06:00+00:00,,195.94000244140625,429.7200012207031
2025-01-17 15:07:00+00:00,,196.1999969482422,429.9800109863281
2025-01-17 15:08:00+00:00,,196.02999877929688,429.7550048828125
2025-01-17 15:09:00+00:00,,196.02999877929688,429.25
2025-01-17 15:10:00+00:00,,196.05560302734375,428.9750061035156
2025-01-17 15:11:00+00:00,,196.19590759277344,429.0849914550781
2025-01-17 15:12:00+00:00,,196.19000244140625,428.9649963378906
2025-01-17 15:13:00+00:00,,196.3300018310547,429.5299987792969
2025-01-17 15:14:00+00:00,,196.41000366210938,429.1099853515625
2025-01-17 15:15:00+00:00,,196.3000030517578,429.2900085449219
2025-01-17 15:16:00+00:00,,196.35000610351562,429.6899108886719
2025-01-17 15:17:00+00:00,,196.36000061035156,429.7699890136719
2025-01-17 15:18:00+00:00,,196.30999755859375,429.5050048828125
2025-01-17 15:19:00+00:00,,196.27000427246094,429.4750061035156
2025-01-17 15:20:00+00:00,,196.16000366210938,429.3699951171875
2025-01-17 15:21:00+00:00,,195.7050018310547,429.0404052734375
2025-01-17 15:22:00+00:00,,195.4499969482422,428.75
2025-01-17 15:23:00+00:00,,195.47999572753906,429.1400146484375
2025-01-17 15:24:00+00:00,,195.8350067138672,429.4599914550781
2025-01-17 15:25:00+00:00,,195.74000549316406,429.1099853515625
2025-01-17 15:26:00+00:00,,195.77000427246094,428.9093017578125
2025-01-17 15:27:00+00:00,,195.6800994873047,428.69000244140625
2025-01-17 15:28:00+00:00,,195.88999938964844,429.17498779296875
2025-01-17 15:29:00+00:00,,196.177001953125,429.18499755859375
2025-01-17 15:30:00+00:00,,195.97999572753906,429.17498779296875
2025-01-17 15:31:00+00:00,,196.07000732421875,429.4200134277344
2025-01-17 15:32:00+00:00,,196.27999877929688,429.4700012207031
2025-01-17 15:33:00+00:00,,196.2899932861328,429.4700012207031
2025-01-17 15:34:00+00:00,,196.22000122070312,429.3034973144531
2025-01-17 15:35:00+00:00,,196.36000061035156,429.5
2025-01-17 15:36:00+00:00,,196.27999877929688,429.4750061035156
2025-01-17 15:37:00+00:00,,196.09500122070312,429.20001220703125
2025-01-17 15:38:00+00:00,,196.22000122070312,429.0350036621094
2025-01-17 15:39:00+00:00,,196.33999633789062,429.45001220703125
2025-01-17 15:40:00+00:00,,196.39999389648438,429.6099853515625
2025-01-17 15:41:00+00:00,,196.2100067138672,429.1099853515625
2025-01-17 15:42:00+00:00,,196.39999389648438,429.1600036621094
2025-01-17 15:43:00+00:00,,196.42999267578125,428.9393005371094
2025-01-17 15:44:00+00:00,,196.36500549316406,428.85089111328125
2025-01-17 15:45:00+00:00,,196.25,428.6499938964844
2025-01-17 15:46:00+00:00,,196.44009399414062,428.8399963378906
2025-01-17 15:47:00+00:00,,196.3090057373047,428.6300048828125
2025-01-17 15:48:00+00:00,,196.2899932861328,428.8399963378906
2025-01-17 15:49:00+00:00,,196.50999450683594,428.9649963378906
2025-01-17 15:50:00+00:00,,196.5601043701172,429.0299987792969
2025-01-17 15:51:00+00:00,,196.6439971923828,429.1400146484375
2025-01-17 15:52:00+00:00,,196.66000366210938,429.0
2025-01-17 15:53:00+00:00,,196.72000122070312,429.17999267578125
2025-01-17 15:54:00+00:00,,196.69000244140625,429.05499267578125
2025-01-17 15:55:00+00:00,,196.8000030517578,429.1099853515625
2025-01-17 15:56:00+00:00,,196.8784942626953,429.0299987792969
