,AAPL,GOOG,MSFT
2024-12-27 14:30:00+00:00,258.4549865722656,196.08999633789062,
2024-12-27 14:31:00+00:00,258.2597961425781,195.60000610351562,
2024-12-27 14:32:00+00:00,257.3699951171875,195.9049072265625,
2024-12-27 14:33:00+00:00,257.2200012207031,195.58999633789062,
2024-12-27 14:34:00+00:00,256.9789123535156,195.2899932861328,
2024-12-27 14:35:00+00:00,256.9100036621094,195.27999877929688,
2024-12-27 14:36:00+00:00,256.7398986816406,195.11000061035156,
2024-12-27 14:37:00+00:00,257.0249938964844,194.8800048828125,
2024-12-27 14:38:00+00:00,256.20001220703125,194.69000244140625,
2024-12-27 14:39:00+00:00,256.2349853515625,194.52999877929688,
2024-12-27 14:40:00+00:00,256.6153869628906,194.47999572753906,
2024-12-27 14:41:00+00:00,256.5849914550781,194.4199981689453,
2024-12-27 14:42:00+00:00,256.6499938964844,194.31500244140625,
2024-12-27 14:43:00+00:00,256.6099853515625,194.13999938964844,
2024-12-27 14:44:00+00:00,256.44000244140625,193.89999389648438,
2024-12-27 14:45:00+00:00,256.6877136230469,194.0,
2024-12-27 14:46:00+00:00,256.8835144042969,194.35000610351562,
2024-12-27 14:47:00+00:00,256.9200134277344,194.4044952392578,
2024-12-27 14:48:00+00:00,256.8500061035156,194.64999389648438,
2024-12-27 14:49:00+00:00,256.92999267578125,194.79400634765625,
2024-12-27 14:50:00+00:00,256.5299987792969,194.66000366210938,
2024-12-27 14:51:00+00:00,256.8399963378906,195.0500030517578,
2024-12-27 14:52:00+00:00,256.6498107910156,194.94000244140625,
2024-12-27 14:53:00+00:00,256.75,194.39999389648438,
2024-12-27 14:54:00+00:00,256.62969970703125,194.30999755859375,
2024-12-27 14:55:00+00:00,256.239990234375,194.2100067138672,
2024-12-27 14:56:00+00:00,256.75,194.38490295410156,
2024-12-27 14:57:00+00:00,256.44500732421875,194.26519775390625,
2024-12-27 14:58:00+00:00,256.6549987792969,194.52000427246094,
2024-12-27 14:59:00+00:00,256.61968994140625,194.43499755859375,
2024-12-27 15:00:00+00:00,256.22601318359375,194.2100067138672,
2024-12-27 15:01:00+00:00,256.1700134277344,193.91900634765625,
2024-12-27 15:02:00+00:00,256.0498962402344,193.91000366210938,
2024-12-27 15:03:00+00:00,255.94500732421875,193.47999572753906,
2024-12-27 15:04:00+00:00,256.0899963378906,193.4149932861328,
2024-12-27 15:05:00+00:00,255.77999877929688,193.10000610351562,
2024-12-27 15:06:00+00:00,255.81500244140625,193.25,
2024-12-27 15:07:00+00:00,255.72999572753906,192.9250030517578,
2024-12-27 15:08:00+00:00,255.8000030517578,193.1300048828125,
2024-12-27 15:09:00+00:00,255.74000549316406,193.31500244140625,
2024-12-27 15:10:00+00:00,255.82330322265625,192.9550018310547,
2024-12-27 15:11:00+00:00,255.4600067138672,192.62489318847656,
2024-12-27 15:12:00+00:00,255.40350341796875,192.66000366210938,
2024-12-27 15:13:00+00:00,255.47430419921875,192.9199981689453,
2024-12-27 15:14:00+00:00,255.4499969482422,192.8009033203125,
2024-12-27 15:15:00+00:00,255.42649841308594,192.63999938964844,
2024-12-27 15:16:00+00:00,255.30999755859375,192.61000061035156,
2024-12-27 15:17:00+00:00,255.0,192.10009765625,
2024-12-27 15:18:00+00:00,255.02999877929688,192.27000427246094,
2024-12-27 15:19:00+00:00,255.05819702148438,192.27000427246094,
2024-12-27 15:20:00+00:00,255.07000732421875,192.1699981689453,
2024-12-27 15:21:00+00:00,255.06500244140625,192.47000122070312,
2024-12-27 15:22:00+00:00,255.3000030517578,192.80459594726562,
2024-12-27 15:23:00+00:00,255.2899932861328,192.8300018310547,
2024-12-27 15:24:00+00:00,255.17999267578125,192.7100067138672,
2024-12-27 15:25:00+00:00,254.97999572753906,192.3699951171875,
