Datetime,AAPL,GOOG,MSFT
2025-10-14 13:30:00+00:00,245.72999572753906,242.40499877929688,508.5950012207031
2025-10-14 13:31:00+00:00,246.72000122070312,242.4600067138672,509.1400146484375
2025-10-14 13:32:00+00:00,246.75999450683594,242.7550048828125,509.3349914550781
2025-10-14 13:33:00+00:00,246.61000061035156,242.14500427246094,507.9549865722656
2025-10-14 13:34:00+00:00,246.5050048828125,242.07000732421875,507.739990234375
2025-10-14 13:35:00+00:00,246.63999938964844,242.05999755859375,507.5101013183594
2025-10-14 13:36:00+00:00,246.82749938964844,241.94000244140625,506.82000732421875
2025-10-14 13:37:00+00:00,246.68499755859375,241.8800048828125,506.1000061035156
2025-10-14 13:38:00+00:00,246.4429931640625,241.89999389648438,506.67999267578125
2025-10-14 13:39:00+00:00,246.15969848632812,241.89059448242188,506.7699890136719
2025-10-14 13:40:00+00:00,246.06500244140625,242.30999755859375,506.5899963378906
2025-10-14 13:41:00+00:00,245.72999572753906,241.75289916992188,506.8900146484375
2025-10-14 13:42:00+00:00,245.42799377441406,241.88999938964844,507.2300109863281
2025-10-14 13:43:00+00:00,244.89999389648438,241.58999633789062,506.5199890136719
2025-10-14 13:44:00+00:00,245.05079650878906,241.52000427246094,506.6099853515625
2025-10-14 13:45:00+00:00,245.5,241.47000122070312,506.8550109863281
2025-10-14 13:46:00+00:00,245.15969848632812,241.57000732421875,507.25830078125
2025-10-14 13:47:00+00:00,245.14999389648438,242.07000732421875,507.6499938964844
2025-10-14 13:48:00+00:00,245.24000549316406,242.33999633789062,507.69000244140625
2025-10-14 13:49:00+00:00,245.19000244140625,241.92999267578125,506.80999755859375
2025-10-14 13:50:00+00:00,245.10000610351562,241.8350067138672,506.55999755859375
2025-10-14 13:51:00+00:00,245.1649932861328,241.5399932861328,506.7449951171875
2025-10-14 13:52:00+00:00,245.35000610351562,241.8800048828125,507.0950012207031
2025-10-14 13:53:00+00:00,245.68499755859375,241.9499969482422,508.1000061035156
2025-10-14 13:54:00+00:00,245.36000061035156,241.97000122070312,508.6167907714844
2025-10-14 13:55:00+00:00,245.74000549316406,242.3424072265625,509.2099914550781
2025-10-14 13:56:00+00:00,246.0950927734375,242.39999389648438,509.63250732421875
2025-10-14 13:57:00+00:00,245.89999389648438,242.6300048828125,509.4800109863281
2025-10-14 13:58:00+00:00,246.1999969482422,242.60000610351562,509.8299865722656
