,AAPL,GOOG,MSFT
2025-01-22 14:30:00+00:00,,200.98500061035156,438.5899963378906
2025-01-22 14:31:00+00:00,,200.8979949951172,437.7900085449219
2025-01-22 14:32:00+00:00,,200.83999633789062,437.885009765625
2025-01-22 14:33:00+00:00,,201.38999938964844,437.28009033203125
2025-01-22 14:34:00+00:00,,201.08999633789062,437.4599914550781
2025-01-22 14:35:00+00:00,,200.72000122070312,438.92498779296875
2025-01-22 14:36:00+00:00,,201.19000244140625,438.3550109863281
2025-01-22 14:37:00+00:00,,201.4600067138672,438.30999755859375
2025-01-22 14:38:00+00:00,,201.5399932861328,436.8800048828125
2025-01-22 14:39:00+00:00,,201.85000610351562,436.8299865722656
2025-01-22 14:40:00+00:00,,201.3404998779297,436.4800109863281
2025-01-22 14:41:00+00:00,,201.4600067138672,436.6499938964844
2025-01-22 14:42:00+00:00,,201.4499969482422,437.92999267578125
2025-01-22 14:43:00+00:00,,201.44000244140625,437.885009765625
2025-01-22 14:44:00+00:00,,201.6199951171875,437.989990234375
2025-01-22 14:45:00+00:00,,201.83999633789062,438.82000732421875
2025-01-22 14:46:00+00:00,,201.47999572753906,438.3399963378906
2025-01-22 14:47:00+00:00,,201.4846954345703,437.9049987792969
2025-01-22 14:48:00+00:00,,201.39999389648438,438.84991455078125
2025-01-22 14:49:00+00:00,,201.5019989013672,438.5799865722656
2025-01-22 14:50:00+00:00,,201.74000549316406,439.1683044433594
2025-01-22 14:51:00+00:00,,201.77999877929688,439.30999755859375
2025-01-22 14:52:00+00:00,,201.71499633789062,439.489990234375
2025-01-22 14:53:00+00:00,,201.6699981689453,439.7200012207031
2025-01-22 14:54:00+00:00,,201.75999450683594,439.7950134277344
2025-01-22 14:55:00+00:00,,201.72000122070312,439.7059020996094
2025-01-22 14:56:00+00:00,,201.4595947265625,439.92999267578125
2025-01-22 14:57:00+00:00,,201.6199951171875,441.2763977050781
2025-01-22 14:58:00+00:00,,201.75,441.281005859375
2025-01-22 14:59:00+00:00,,201.6699981689453,441.2850036621094
2025-01-22 15:00:00+00:00,,201.50999450683594,441.8599853515625
2025-01-22 15:01:00+00:00,,201.5399932861328,440.92999267578125
2025-01-22 15:02:00+00:00,,200.6699981689453,440.75
2025-01-22 15:03:00+00:00,,200.66000366210938,440.45001220703125
2025-01-22 15:04:00+00:00,,200.66000366210938,439.8999938964844
2025-01-22 15:05:00+00:00,,200.74000549316406,439.82501220703125
2025-01-22 15:06:00+00:00,,200.74000549316406,440.07000732421875
